sample_id,trial_id,speaker_id,audio_path,label,label_name,codec,source,attack,trim,subset,vocoder,language,transaction_amount,transaction_currency,transaction_type,recipient_new,prior_transactions,time_since_last_transaction,speaker_baseline_available,source_dataset,source_distribution,consent_status
asvspoof2021_df_DF_E_4849296,DF_E_4849296,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4849296.flac,1,spoof,high_mp3,vcc2020,Task1-team14,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4693210,DF_E_4693210,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4693210.flac,0,bonafide,low_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3048985,DF_E_3048985,TGF1,data/raw/audio/asvspoof2021_df/audio/DF_E_3048985.flac,1,spoof,low_ogg,vcc2020,Task2-team08,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4714431,DF_E_4714431,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4714431.flac,0,bonafide,high_mp3,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4530086,DF_E_4530086,LA_0039,data/raw/audio/asvspoof2021_df/audio/DF_E_4530086.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4726036,DF_E_4726036,LA_0027,data/raw/audio/asvspoof2021_df/audio/DF_E_4726036.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3003211,DF_E_3003211,LA_0032,data/raw/audio/asvspoof2021_df/audio/DF_E_3003211.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4849514,DF_E_4849514,VCC2SM3,data/raw/audio/asvspoof2021_df/audio/DF_E_4849514.flac,0,bonafide,low_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4736896,DF_E_4736896,SEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4736896.flac,0,bonafide,low_ogg,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4832992,DF_E_4832992,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4832992.flac,0,bonafide,high_ogg,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4831625,DF_E_4831625,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4831625.flac,1,spoof,high_m4a,vcc2018,SPO-B01,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4532137,DF_E_4532137,LA_0013,data/raw/audio/asvspoof2021_df/audio/DF_E_4532137.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2985688,DF_E_2985688,LA_0015,data/raw/audio/asvspoof2021_df/audio/DF_E_2985688.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4528644,DF_E_4528644,TGF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4528644.flac,1,spoof,low_mp3,vcc2020,Task2-team27,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4699595,DF_E_4699595,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4699595.flac,0,bonafide,mp3m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4828593,DF_E_4828593,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4828593.flac,0,bonafide,oggm4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3006152,DF_E_3006152,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_3006152.flac,1,spoof,oggm4a,vcc2018,SPO-N18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3000851,DF_E_3000851,LA_0044,data/raw/audio/asvspoof2021_df/audio/DF_E_3000851.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4549494,DF_E_4549494,VCC2SF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4549494.flac,0,bonafide,high_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4514192,DF_E_4514192,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4514192.flac,1,spoof,low_ogg,vcc2018,HUB-D02,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4817257,DF_E_4817257,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4817257.flac,1,spoof,low_mp3,vcc2018,HUB-D01,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3085623,DF_E_3085623,LA_0014,data/raw/audio/asvspoof2021_df/audio/DF_E_3085623.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3082617,DF_E_3082617,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3082617.flac,1,spoof,low_ogg,vcc2018,HUB-N03,notrim,eval,unknown,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4836740,DF_E_4836740,TFF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4836740.flac,1,spoof,high_ogg,vcc2020,Task2-team12,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4843194,DF_E_4843194,TMF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4843194.flac,1,spoof,low_ogg,vcc2020,Task2-team03,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3007072,DF_E_3007072,LA_0044,data/raw/audio/asvspoof2021_df/audio/DF_E_3007072.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3009546,DF_E_3009546,VCC2SF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3009546.flac,0,bonafide,nocodec,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4531607,DF_E_4531607,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4531607.flac,0,bonafide,low_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4704942,DF_E_4704942,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4704942.flac,1,spoof,high_m4a,vcc2018,HUB-D03,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4825953,DF_E_4825953,VCC2SM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4825953.flac,0,bonafide,high_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3005484,DF_E_3005484,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3005484.flac,1,spoof,high_ogg,vcc2018,HUB-N10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4712920,DF_E_4712920,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4712920.flac,0,bonafide,low_ogg,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3000341,DF_E_3000341,LA_0043,data/raw/audio/asvspoof2021_df/audio/DF_E_3000341.flac,1,spoof,low_ogg,asvspoof,A19,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4535960,DF_E_4535960,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4535960.flac,1,spoof,mp3m4a,vcc2018,HUB-D03,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2980989,DF_E_2980989,LA_0012,data/raw/audio/asvspoof2021_df/audio/DF_E_2980989.flac,1,spoof,oggm4a,asvspoof,A08,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3059905,DF_E_3059905,LA_0030,data/raw/audio/asvspoof2021_df/audio/DF_E_3059905.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2981148,DF_E_2981148,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_2981148.flac,1,spoof,mp3m4a,vcc2020,Task2-team25,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4541579,DF_E_4541579,VCC2SM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4541579.flac,0,bonafide,high_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4838910,DF_E_4838910,VCC2SM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4838910.flac,0,bonafide,low_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3076486,DF_E_3076486,LA_0011,data/raw/audio/asvspoof2021_df/audio/DF_E_3076486.flac,0,bonafide,nocodec,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4844270,DF_E_4844270,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4844270.flac,1,spoof,oggm4a,vcc2020,Task2-team25,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4526504,DF_E_4526504,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4526504.flac,0,bonafide,low_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3059659,DF_E_3059659,TFF1,data/raw/audio/asvspoof2021_df/audio/DF_E_3059659.flac,1,spoof,high_mp3,vcc2020,Task2-team16,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4689255,DF_E_4689255,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4689255.flac,1,spoof,high_ogg,vcc2020,Task1-team16,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4681101,DF_E_4681101,VCC2SM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4681101.flac,0,bonafide,oggm4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4534511,DF_E_4534511,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4534511.flac,1,spoof,low_mp3,vcc2018,SPO-N13,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4693753,DF_E_4693753,LA_0037,data/raw/audio/asvspoof2021_df/audio/DF_E_4693753.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4679086,DF_E_4679086,LA_0020,data/raw/audio/asvspoof2021_df/audio/DF_E_4679086.flac,0,bonafide,low_mp3,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4529834,DF_E_4529834,LA_0029,data/raw/audio/asvspoof2021_df/audio/DF_E_4529834.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4548697,DF_E_4548697,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4548697.flac,0,bonafide,nocodec,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2991123,DF_E_2991123,VCC2SF1,data/raw/audio/asvspoof2021_df/audio/DF_E_2991123.flac,0,bonafide,high_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4535535,DF_E_4535535,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4535535.flac,0,bonafide,low_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3073894,DF_E_3073894,TMF1,data/raw/audio/asvspoof2021_df/audio/DF_E_3073894.flac,0,bonafide,mp3m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4543745,DF_E_4543745,LA_0018,data/raw/audio/asvspoof2021_df/audio/DF_E_4543745.flac,1,spoof,low_ogg,asvspoof,A10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3066599,DF_E_3066599,LA_0023,data/raw/audio/asvspoof2021_df/audio/DF_E_3066599.flac,1,spoof,high_m4a,asvspoof,A07,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4541434,DF_E_4541434,LA_0038,data/raw/audio/asvspoof2021_df/audio/DF_E_4541434.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2979878,DF_E_2979878,LA_0058,data/raw/audio/asvspoof2021_df/audio/DF_E_2979878.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2987454,DF_E_2987454,LA_0018,data/raw/audio/asvspoof2021_df/audio/DF_E_2987454.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4844310,DF_E_4844310,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4844310.flac,0,bonafide,high_mp3,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4726925,DF_E_4726925,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4726925.flac,0,bonafide,high_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3048575,DF_E_3048575,LA_0026,data/raw/audio/asvspoof2021_df/audio/DF_E_3048575.flac,0,bonafide,high_m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2987467,DF_E_2987467,LA_0032,data/raw/audio/asvspoof2021_df/audio/DF_E_2987467.flac,1,spoof,low_ogg,asvspoof,A18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4525102,DF_E_4525102,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4525102.flac,1,spoof,high_mp3,vcc2018,HUB-N08,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3004735,DF_E_3004735,LA_0019,data/raw/audio/asvspoof2021_df/audio/DF_E_3004735.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4535662,DF_E_4535662,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4535662.flac,1,spoof,low_mp3,vcc2018,HUB-D04,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4847338,DF_E_4847338,LA_0023,data/raw/audio/asvspoof2021_df/audio/DF_E_4847338.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4836487,DF_E_4836487,TMF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4836487.flac,0,bonafide,mp3m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4724832,DF_E_4724832,VCC2SF4,data/raw/audio/asvspoof2021_df/audio/DF_E_4724832.flac,0,bonafide,high_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4827123,DF_E_4827123,LA_0040,data/raw/audio/asvspoof2021_df/audio/DF_E_4827123.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3054380,DF_E_3054380,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3054380.flac,1,spoof,oggm4a,vcc2020,Task1-team27,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4849685,DF_E_4849685,LA_0021,data/raw/audio/asvspoof2021_df/audio/DF_E_4849685.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4716989,DF_E_4716989,TMM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4716989.flac,1,spoof,high_m4a,vcc2020,Task2-team20,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4731355,DF_E_4731355,VCC2SM3,data/raw/audio/asvspoof2021_df/audio/DF_E_4731355.flac,0,bonafide,high_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4543099,DF_E_4543099,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4543099.flac,1,spoof,low_ogg,vcc2018,SPO-N10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4702029,DF_E_4702029,LA_0004,data/raw/audio/asvspoof2021_df/audio/DF_E_4702029.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4850020,DF_E_4850020,LA_0041,data/raw/audio/asvspoof2021_df/audio/DF_E_4850020.flac,1,spoof,high_ogg,asvspoof,A13,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4720052,DF_E_4720052,TMF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4720052.flac,0,bonafide,high_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4827085,DF_E_4827085,LA_0029,data/raw/audio/asvspoof2021_df/audio/DF_E_4827085.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2990134,DF_E_2990134,VCC2SM3,data/raw/audio/asvspoof2021_df/audio/DF_E_2990134.flac,0,bonafide,low_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4530674,DF_E_4530674,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4530674.flac,1,spoof,high_mp3,vcc2020,Task1-team19,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3079899,DF_E_3079899,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_3079899.flac,1,spoof,oggm4a,vcc2020,Task2-team05,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4704077,DF_E_4704077,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4704077.flac,0,bonafide,low_mp3,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4736384,DF_E_4736384,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4736384.flac,1,spoof,nocodec,vcc2020,Task2-team10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4832182,DF_E_4832182,LA_0033,data/raw/audio/asvspoof2021_df/audio/DF_E_4832182.flac,1,spoof,low_ogg,asvspoof,A18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3009038,DF_E_3009038,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_3009038.flac,1,spoof,high_mp3,vcc2018,SPO-N10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3059972,DF_E_3059972,LA_0051,data/raw/audio/asvspoof2021_df/audio/DF_E_3059972.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4700338,DF_E_4700338,LA_0018,data/raw/audio/asvspoof2021_df/audio/DF_E_4700338.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4529579,DF_E_4529579,VCC2SF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4529579.flac,0,bonafide,high_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4733503,DF_E_4733503,LA_0027,data/raw/audio/asvspoof2021_df/audio/DF_E_4733503.flac,0,bonafide,high_m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4700068,DF_E_4700068,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4700068.flac,1,spoof,nocodec,vcc2018,HUB-N17,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4514135,DF_E_4514135,LA_0048,data/raw/audio/asvspoof2021_df/audio/DF_E_4514135.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4521805,DF_E_4521805,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4521805.flac,1,spoof,low_mp3,vcc2018,HUB-N11,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4537586,DF_E_4537586,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4537586.flac,0,bonafide,low_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4848570,DF_E_4848570,TMF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4848570.flac,1,spoof,high_m4a,vcc2020,Task2-team19,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3005583,DF_E_3005583,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_3005583.flac,0,bonafide,low_mp3,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3071480,DF_E_3071480,LA_0039,data/raw/audio/asvspoof2021_df/audio/DF_E_3071480.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4539197,DF_E_4539197,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4539197.flac,1,spoof,oggm4a,vcc2018,HUB-N15,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4512861,DF_E_4512861,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4512861.flac,1,spoof,low_m4a,vcc2020,Task1-team23,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
