speaker_id,trial_id,codec,source,attack,label,trim,subset,vocoder,field10,field11,field12,field13,hf_row_index,hf_shard,hf_shard_file
VCC2SM3,DF_E_3288259,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,262956,34,test-00034-of-00080.parquet
VCC2TF1,DF_E_3080271,oggm4a,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MF,-,220651,28,test-00028-of-00080.parquet
TEM1,DF_E_4167268,low_mp3,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,FM,E,442034,57,test-00057-of-00080.parquet
SEF2,DF_E_2866086,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,176805,23,test-00023-of-00080.parquet
TFF1,DF_E_4902042,mp3m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MF,F,591907,77,test-00077-of-00080.parquet
LA_0047,DF_E_4577006,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,525605,68,test-00068-of-00080.parquet
TEM1,DF_E_4109615,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,430339,56,test-00056-of-00080.parquet
LA_0019,DF_E_3472069,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,300474,39,test-00039-of-00080.parquet
LA_0017,DF_E_2765123,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,156117,20,test-00020-of-00080.parquet
LA_0024,DF_E_2440829,low_mp3,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,89881,11,test-00011-of-00080.parquet
LA_0054,DF_E_4953124,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,602228,78,test-00078-of-00080.parquet
TEM1,DF_E_2779509,high_mp3,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,FM,E,159085,20,test-00020-of-00080.parquet
LA_0032,DF_E_2539850,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,110301,14,test-00014-of-00080.parquet
TEF1,DF_E_2304740,oggm4a,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,FF,E,62131,8,test-00008-of-00080.parquet
LA_0014,DF_E_3180161,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,241025,31,test-00031-of-00080.parquet
LA_0036,DF_E_2312207,high_ogg,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,63617,8,test-00008-of-00080.parquet
LA_0013,DF_E_4168887,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,442358,57,test-00057-of-00080.parquet
VCC2TM2,DF_E_3336951,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,272733,35,test-00035-of-00080.parquet
VCC2SF1,DF_E_2062355,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,12666,1,test-00001-of-00080.parquet
TEF2,DF_E_3689508,nocodec,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MF,E,344947,45,test-00045-of-00080.parquet
VCC2TM2,DF_E_3669371,high_ogg,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,MM,-,340828,44,test-00044-of-00080.parquet
TEM1,DF_E_2781315,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,159447,20,test-00020-of-00080.parquet
LA_0024,DF_E_4756273,mp3m4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,562068,73,test-00073-of-00080.parquet
TMM1,DF_E_3483684,mp3m4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,FM,M,302892,39,test-00039-of-00080.parquet
LA_0003,DF_E_3205404,low_ogg,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,246123,32,test-00032-of-00080.parquet
LA_0001,DF_E_2675939,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,138131,18,test-00018-of-00080.parquet
LA_0039,DF_E_2967400,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,197496,25,test-00025-of-00080.parquet
LA_0044,DF_E_4428218,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,495339,64,test-00064-of-00080.parquet
LA_0037,DF_E_2593152,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,121171,15,test-00015-of-00080.parquet
TMF1,DF_E_3096178,low_mp3,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MF,M,223904,29,test-00029-of-00080.parquet
SEF1,DF_E_4725338,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,555853,72,test-00072-of-00080.parquet
TMM1,DF_E_3360806,high_mp3,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,FM,M,277697,36,test-00036-of-00080.parquet
LA_0026,DF_E_3364932,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,278535,36,test-00036-of-00080.parquet
LA_0015,DF_E_2611598,low_ogg,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,124906,16,test-00016-of-00080.parquet
TFF1,DF_E_2543061,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,110969,14,test-00014-of-00080.parquet
LA_0053,DF_E_4441768,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,498093,65,test-00065-of-00080.parquet
TEM2,DF_E_3673119,low_mp3,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,MM,E,341608,44,test-00044-of-00080.parquet
VCC2TF1,DF_E_4899821,oggm4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,MF,-,591478,77,test-00077-of-00080.parquet
LA_0048,DF_E_2935514,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,190890,24,test-00024-of-00080.parquet
LA_0013,DF_E_3603188,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,327319,42,test-00042-of-00080.parquet
TEM2,DF_E_3294192,low_mp3,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,MM,E,264066,34,test-00034-of-00080.parquet
TEF1,DF_E_3143834,mp3m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FF,E,233522,30,test-00030-of-00080.parquet
LA_0045,DF_E_2864011,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,176364,23,test-00023-of-00080.parquet
LA_0045,DF_E_3326588,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,270614,35,test-00035-of-00080.parquet
VCC2TM2,DF_E_4972050,nocodec,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,FM,-,606044,79,test-00079-of-00080.parquet
VCC2TM2,DF_E_2841314,low_mp3,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,171693,22,test-00022-of-00080.parquet
VCC2SF4,DF_E_2659806,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,134825,17,test-00017-of-00080.parquet
TGF1,DF_E_3808533,low_m4a,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,G,368979,48,test-00048-of-00080.parquet
VCC2TM1,DF_E_2576933,high_m4a,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,117863,15,test-00015-of-00080.parquet
TFF1,DF_E_4762207,high_m4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MF,F,563292,73,test-00073-of-00080.parquet
LA_0016,DF_E_3483613,high_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,302875,39,test-00039-of-00080.parquet
VCC2SF4,DF_E_4306588,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,470381,61,test-00061-of-00080.parquet
TEM2,DF_E_4112297,high_ogg,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,FM,E,430855,56,test-00056-of-00080.parquet
LA_0040,DF_E_3259078,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,257080,33,test-00033-of-00080.parquet
VCC2TM2,DF_E_2068168,oggm4a,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MM,-,13823,1,test-00001-of-00080.parquet
TFM1,DF_E_2296124,high_m4a,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FM,F,60358,7,test-00007-of-00080.parquet
VCC2SF1,DF_E_4636463,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,537761,70,test-00070-of-00080.parquet
LA_0018,DF_E_4539720,oggm4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,518070,67,test-00067-of-00080.parquet
TMF1,DF_E_4542473,high_ogg,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MF,M,518613,67,test-00067-of-00080.parquet
TEM2,DF_E_3952354,low_ogg,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,MM,E,398283,52,test-00052-of-00080.parquet
VCC2TM2,DF_E_2281807,low_mp3,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FM,-,57422,7,test-00007-of-00080.parquet
TGM1,DF_E_3222437,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,249591,32,test-00032-of-00080.parquet
TGM1,DF_E_2128275,mp3m4a,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FM,G,25993,3,test-00003-of-00080.parquet
LA_0044,DF_E_3177989,high_ogg,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,240601,31,test-00031-of-00080.parquet
TFM1,DF_E_3335897,low_m4a,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,MM,F,272520,35,test-00035-of-00080.parquet
SEM1,DF_E_3820763,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,371444,48,test-00048-of-00080.parquet
VCC2SF3,DF_E_3493182,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,304824,39,test-00039-of-00080.parquet
LA_0044,DF_E_4623485,high_ogg,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,535014,69,test-00069-of-00080.parquet
VCC2SM1,DF_E_4577517,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,525710,68,test-00068-of-00080.parquet
LA_0037,DF_E_4932792,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,598181,78,test-00078-of-00080.parquet
LA_0047,DF_E_3389061,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,283478,37,test-00037-of-00080.parquet
TEF2,DF_E_3161801,low_m4a,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,FF,E,237246,31,test-00031-of-00080.parquet
VCC2SM3,DF_E_4702490,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,551180,72,test-00072-of-00080.parquet
SEM2,DF_E_4441078,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,497951,65,test-00065-of-00080.parquet
TGF1,DF_E_2971997,high_m4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FF,G,198456,25,test-00025-of-00080.parquet
VCC2TM2,DF_E_4444299,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,498590,65,test-00065-of-00080.parquet
VCC2TF1,DF_E_3536261,low_m4a,vcc2018,SPO-N12,spoof,notrim,eval,traditional_vocoder,SPO,N12,FF,-,313633,41,test-00041-of-00080.parquet
VCC2TM2,DF_E_3587034,high_mp3,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,MM,-,324011,42,test-00042-of-00080.parquet
TEF2,DF_E_2655895,nocodec,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,FF,E,134058,17,test-00017-of-00080.parquet
TFM1,DF_E_2786594,low_mp3,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FM,F,160493,20,test-00020-of-00080.parquet
LA_0013,DF_E_2054370,low_ogg,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,11012,1,test-00001-of-00080.parquet
TFM1,DF_E_2783060,high_ogg,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MM,F,159818,20,test-00020-of-00080.parquet
TEM2,DF_E_2790415,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,161266,21,test-00021-of-00080.parquet
LA_0039,DF_E_2305806,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,62339,8,test-00008-of-00080.parquet
LA_0046,DF_E_4839741,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,579118,75,test-00075-of-00080.parquet
LA_0025,DF_E_2684402,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,139836,18,test-00018-of-00080.parquet
VCC2SM3,DF_E_2851132,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,173772,22,test-00022-of-00080.parquet
VCC2TF1,DF_E_4055726,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,419276,54,test-00054-of-00080.parquet
LA_0008,DF_E_4105930,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,429586,56,test-00056-of-00080.parquet
LA_0021,DF_E_2449324,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,91656,11,test-00011-of-00080.parquet
TFM1,DF_E_4113147,mp3m4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MM,F,431053,56,test-00056-of-00080.parquet
LA_0005,DF_E_4818561,high_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,574725,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_3148642,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,234515,30,test-00030-of-00080.parquet
LA_0018,DF_E_3001496,high_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,204536,26,test-00026-of-00080.parquet
LA_0020,DF_E_4968248,mp3m4a,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,605263,79,test-00079-of-00080.parquet
TGM1,DF_E_2810135,high_mp3,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FM,G,165266,21,test-00021-of-00080.parquet
LA_0065,DF_E_3324999,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,270287,35,test-00035-of-00080.parquet
VCC2SM2,DF_E_2776353,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,158452,20,test-00020-of-00080.parquet
LA_0036,DF_E_2909622,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,185595,24,test-00024-of-00080.parquet
TGF1,DF_E_4892486,nocodec,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,MF,G,589999,77,test-00077-of-00080.parquet
TMM1,DF_E_2898771,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,183422,23,test-00023-of-00080.parquet
LA_0032,DF_E_2620988,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,126924,16,test-00016-of-00080.parquet
VCC2SM4,DF_E_3014474,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,207196,27,test-00027-of-00080.parquet
TEM2,DF_E_2197858,high_mp3,vcc2020,Task1-team17,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,MM,E,40433,5,test-00005-of-00080.parquet
LA_0046,DF_E_4088753,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,426039,55,test-00055-of-00080.parquet
VCC2TF2,DF_E_4175007,low_m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FF,-,443638,58,test-00058-of-00080.parquet
VCC2TM2,DF_E_4213797,low_m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FM,-,451502,59,test-00059-of-00080.parquet
TFF1,DF_E_2622942,high_mp3,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FF,F,127344,16,test-00016-of-00080.parquet
VCC2TM2,DF_E_2526002,high_m4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MM,-,107360,14,test-00014-of-00080.parquet
TEM1,DF_E_2125231,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,25347,3,test-00003-of-00080.parquet
LA_0028,DF_E_4723699,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,555535,72,test-00072-of-00080.parquet
VCC2TF1,DF_E_4438989,low_mp3,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FF,-,497520,65,test-00065-of-00080.parquet
LA_0018,DF_E_4772287,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,565278,73,test-00073-of-00080.parquet
LA_0046,DF_E_4263783,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,461830,60,test-00060-of-00080.parquet
VCC2TM1,DF_E_4331720,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,475592,62,test-00062-of-00080.parquet
VCC2SF2,DF_E_2622559,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,127248,16,test-00016-of-00080.parquet
TFM1,DF_E_4891523,high_m4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FM,F,589809,77,test-00077-of-00080.parquet
VCC2TF1,DF_E_3568025,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,320093,41,test-00041-of-00080.parquet
TEM2,DF_E_4129587,low_mp3,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E,434427,56,test-00056-of-00080.parquet
TEF2,DF_E_3601449,low_mp3,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,MF,E,326975,42,test-00042-of-00080.parquet
TFF1,DF_E_3355368,low_mp3,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,F,276603,36,test-00036-of-00080.parquet
VCC2TF2,DF_E_4478912,low_mp3,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FF,-,505661,66,test-00066-of-00080.parquet
TGF1,DF_E_3614011,low_ogg,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FF,G,329452,43,test-00043-of-00080.parquet
TEM1,DF_E_3971426,high_ogg,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,MM,E,402091,52,test-00052-of-00080.parquet
TMF1,DF_E_3625086,mp3m4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FF,M,331714,43,test-00043-of-00080.parquet
TEF1,DF_E_4621983,mp3m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,FF,E,534729,69,test-00069-of-00080.parquet
VCC2TF1,DF_E_3711271,high_ogg,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,MF,-,349372,45,test-00045-of-00080.parquet
VCC2TF2,DF_E_2591767,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,120864,15,test-00015-of-00080.parquet
TGF1,DF_E_2923408,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,188438,24,test-00024-of-00080.parquet
TMM1,DF_E_3967566,high_mp3,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,M,401316,52,test-00052-of-00080.parquet
VCC2SM3,DF_E_4882545,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,588025,76,test-00076-of-00080.parquet
TEM1,DF_E_4086913,high_ogg,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,FM,E,425632,55,test-00055-of-00080.parquet
LA_0002,DF_E_2140481,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,28565,3,test-00003-of-00080.parquet
VCC2TM1,DF_E_2649433,low_mp3,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MM,-,132776,17,test-00017-of-00080.parquet
VCC2TF2,DF_E_2161006,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,32847,4,test-00004-of-00080.parquet
TEM2,DF_E_4548974,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,519916,67,test-00067-of-00080.parquet
VCC2TM2,DF_E_3693799,high_mp3,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,FM,-,345837,45,test-00045-of-00080.parquet
LA_0043,DF_E_4696749,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,550011,71,test-00071-of-00080.parquet
TFF1,DF_E_2067109,mp3m4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FF,F,13601,1,test-00001-of-00080.parquet
TEM1,DF_E_4302858,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,469633,61,test-00061-of-00080.parquet
TMF1,DF_E_4566910,high_mp3,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MF,M,523499,68,test-00068-of-00080.parquet
VCC2TM2,DF_E_4061030,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,420306,54,test-00054-of-00080.parquet
VCC2TF2,DF_E_4284888,mp3m4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FF,-,466024,60,test-00060-of-00080.parquet
VCC2SM4,DF_E_3598436,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,326362,42,test-00042-of-00080.parquet
TMM1,DF_E_4810797,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,573108,74,test-00074-of-00080.parquet
VCC2TM2,DF_E_2483212,high_m4a,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FM,-,98701,12,test-00012-of-00080.parquet
VCC2SF1,DF_E_4699263,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,550526,71,test-00071-of-00080.parquet
LA_0010,DF_E_3807718,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,368811,48,test-00048-of-00080.parquet
VCC2TM2,DF_E_3493004,oggm4a,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MM,-,304779,39,test-00039-of-00080.parquet
LA_0013,DF_E_3290105,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,263305,34,test-00034-of-00080.parquet
VCC2TF1,DF_E_4657747,low_mp3,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,FF,-,542019,70,test-00070-of-00080.parquet
TEM1,DF_E_3208927,low_mp3,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MM,E,246834,32,test-00032-of-00080.parquet
TGM1,DF_E_2242939,low_ogg,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FM,G,49553,6,test-00006-of-00080.parquet
SEF1,DF_E_3376110,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,280750,36,test-00036-of-00080.parquet
VCC2SM2,DF_E_4735124,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,557800,72,test-00072-of-00080.parquet
TEM2,DF_E_4418644,high_mp3,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MM,E,493387,64,test-00064-of-00080.parquet
TEM1,DF_E_4672197,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,544993,71,test-00071-of-00080.parquet
LA_0044,DF_E_4697921,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,550248,71,test-00071-of-00080.parquet
LA_0022,DF_E_4689415,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,548522,71,test-00071-of-00080.parquet
TEM1,DF_E_2789600,oggm4a,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,FM,E,161100,21,test-00021-of-00080.parquet
VCC2TF2,DF_E_3675757,high_mp3,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FF,-,342129,44,test-00044-of-00080.parquet
VCC2SF1,DF_E_3005360,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,205326,26,test-00026-of-00080.parquet
TGF1,DF_E_3116372,low_m4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,FF,G,227950,29,test-00029-of-00080.parquet
LA_0044,DF_E_3155557,oggm4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,235963,30,test-00030-of-00080.parquet
TGF1,DF_E_2210345,high_m4a,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FF,G,42931,5,test-00005-of-00080.parquet
TMF1,DF_E_3343427,high_mp3,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,MF,M,274104,35,test-00035-of-00080.parquet
TMF1,DF_E_3421222,nocodec,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,M,289951,37,test-00037-of-00080.parquet
VCC2TF1,DF_E_2260899,oggm4a,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,MF,-,53166,6,test-00006-of-00080.parquet
LA_0004,DF_E_2200188,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,40913,5,test-00005-of-00080.parquet
TGM1,DF_E_3300594,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,265335,34,test-00034-of-00080.parquet
TMF1,DF_E_4988789,high_mp3,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,M,609528,79,test-00079-of-00080.parquet
TEM2,DF_E_4154237,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,439420,57,test-00057-of-00080.parquet
VCC2TF1,DF_E_2470731,high_mp3,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,MF,-,96060,12,test-00012-of-00080.parquet
