speaker_id,trial_id,codec,source,attack,label_raw,trim,subset,vocoder,field10,field11,field12,field13,hf_label,position,shard,hf_shard,hf_shard_file
TEF2,DF_E_3054380,oggm4a,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,FF,E,1,215348,28,28,test-00028-of-00080.parquet
LA_0021,DF_E_4849685,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,581116,75,75,test-00075-of-00080.parquet
TMM1,DF_E_4716989,high_m4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FM,M,1,554128,72,72,test-00072-of-00080.parquet
VCC2SM3,DF_E_4731355,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,557075,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_4543099,low_ogg,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FM,-,1,518744,67,67,test-00067-of-00080.parquet
LA_0004,DF_E_4702029,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,551089,72,72,test-00072-of-00080.parquet
LA_0041,DF_E_4850020,high_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,581173,75,75,test-00075-of-00080.parquet
TMF1,DF_E_4720052,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,554783,72,72,test-00072-of-00080.parquet
LA_0029,DF_E_4827085,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,576519,75,75,test-00075-of-00080.parquet
VCC2SM3,DF_E_2990134,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,202121,26,26,test-00026-of-00080.parquet
TEF1,DF_E_4530674,high_mp3,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,MF,E,1,516221,67,67,test-00067-of-00080.parquet
TGM1,DF_E_3079899,oggm4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FM,G,1,220587,28,28,test-00028-of-00080.parquet
TEM2,DF_E_4704077,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,551503,72,72,test-00072-of-00080.parquet
TGM1,DF_E_4736384,nocodec,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FM,G,1,558060,72,72,test-00072-of-00080.parquet
LA_0033,DF_E_4832182,low_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,577570,75,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_3009038,high_mp3,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MM,-,1,206083,26,26,test-00026-of-00080.parquet
LA_0051,DF_E_3059972,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,216529,28,28,test-00028-of-00080.parquet
LA_0018,DF_E_4700338,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550740,72,72,test-00072-of-00080.parquet
VCC2SF2,DF_E_4529579,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,516023,67,67,test-00067-of-00080.parquet
LA_0027,DF_E_4733503,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,557488,72,72,test-00072-of-00080.parquet
VCC2TM1,DF_E_4700068,nocodec,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MM,-,1,550681,72,72,test-00072-of-00080.parquet
LA_0048,DF_E_4514135,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,512876,67,67,test-00067-of-00080.parquet
VCC2TM1,DF_E_4521805,low_mp3,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MM,-,1,514399,67,67,test-00067-of-00080.parquet
TEM1,DF_E_4537586,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,517644,67,67,test-00067-of-00080.parquet
TMF1,DF_E_4848570,high_m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FF,M,1,580865,75,75,test-00075-of-00080.parquet
TEF1,DF_E_3005583,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,205374,26,26,test-00026-of-00080.parquet
LA_0039,DF_E_3071480,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,218955,28,28,test-00028-of-00080.parquet
VCC2TF1,DF_E_4539197,oggm4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FF,-,1,517975,67,67,test-00067-of-00080.parquet
TEM2,DF_E_4512861,low_m4a,vcc2020,Task1-team23,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,FM,E,1,512621,67,67,test-00067-of-00080.parquet
LA_0002,DF_E_3050537,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214577,28,28,test-00028-of-00080.parquet
LA_0028,DF_E_2997758,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203789,26,26,test-00026-of-00080.parquet
VCC2TF1,DF_E_3075147,low_m4a,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,FF,-,1,219653,28,28,test-00028-of-00080.parquet
TGF1,DF_E_4532525,high_ogg,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FF,G,1,516595,67,67,test-00067-of-00080.parquet
VCC2TM1,DF_E_3054138,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,215296,28,28,test-00028-of-00080.parquet
VCC2SF4,DF_E_3053347,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,215142,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_3059885,high_ogg,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,MF,-,1,216514,28,28,test-00028-of-00080.parquet
LA_0004,DF_E_4540211,high_m4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,518170,67,67,test-00067-of-00080.parquet
LA_0015,DF_E_4843764,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579943,75,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_3065744,low_m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MM,-,1,217763,28,28,test-00028-of-00080.parquet
TEM2,DF_E_3080366,low_mp3,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FM,E,1,220677,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4529283,mp3m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,FF,-,1,515975,67,67,test-00067-of-00080.parquet
VCC2TM1,DF_E_3055988,high_mp3,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MM,-,1,215677,28,28,test-00028-of-00080.parquet
VCC2SM1,DF_E_4519795,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,514012,67,67,test-00067-of-00080.parquet
VCC2TF1,DF_E_4662739,oggm4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MF,-,1,543086,71,71,test-00071-of-00080.parquet
VCC2SF3,DF_E_4680080,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,546613,71,71,test-00071-of-00080.parquet
TEF1,DF_E_4690853,high_mp3,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,FF,E,1,548826,71,71,test-00071-of-00080.parquet
LA_0044,DF_E_3084620,mp3m4a,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,221511,28,28,test-00028-of-00080.parquet
TGF1,DF_E_4830974,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,577319,75,75,test-00075-of-00080.parquet
VCC2TM2,DF_E_4844657,mp3m4a,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FM,-,1,580125,75,75,test-00075-of-00080.parquet
VCC2TM2,DF_E_3064233,oggm4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,MM,-,1,217440,28,28,test-00028-of-00080.parquet
TMF1,DF_E_3078217,mp3m4a,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,FF,M,1,220232,28,28,test-00028-of-00080.parquet
VCC2TM2,DF_E_4840614,high_mp3,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,MM,-,1,579288,75,75,test-00075-of-00080.parquet
VCC2SM1,DF_E_4827979,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,576697,75,75,test-00075-of-00080.parquet
TGF1,DF_E_4519684,low_ogg,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MF,G,1,513987,67,67,test-00067-of-00080.parquet
TEF2,DF_E_4840060,high_ogg,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,MF,E,1,579186,75,75,test-00075-of-00080.parquet
VCC2TF1,DF_E_4544609,high_ogg,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MF,-,1,519036,67,67,test-00067-of-00080.parquet
LA_0017,DF_E_2986659,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201397,26,26,test-00026-of-00080.parquet
VCC2TM2,DF_E_3068136,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,218273,28,28,test-00028-of-00080.parquet
TEF1,DF_E_4832907,high_ogg,vcc2020,Task1-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,MF,E,1,577720,75,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_4823600,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,575721,75,75,test-00075-of-00080.parquet
VCC2SF2,DF_E_4717658,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,554281,72,72,test-00072-of-00080.parquet
LA_0040,DF_E_3071347,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,218928,28,28,test-00028-of-00080.parquet
LA_0009,DF_E_4694208,oggm4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,549483,71,71,test-00071-of-00080.parquet
VCC2SF1,DF_E_3072280,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,219102,28,28,test-00028-of-00080.parquet
LA_0041,DF_E_4536971,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,517518,67,67,test-00067-of-00080.parquet
TGM1,DF_E_4684260,high_ogg,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FM,G,1,547452,71,71,test-00071-of-00080.parquet
LA_0022,DF_E_4512525,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,512548,67,67,test-00067-of-00080.parquet
TMF1,DF_E_4734158,low_ogg,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,MF,M,1,557607,72,72,test-00072-of-00080.parquet
TMF1,DF_E_4686034,nocodec,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,FF,M,1,547835,71,71,test-00071-of-00080.parquet
TGF1,DF_E_4538152,low_m4a,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FF,G,1,517768,67,67,test-00067-of-00080.parquet
TMF1,DF_E_4831471,low_ogg,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FF,M,1,577428,75,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_4675682,mp3m4a,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,MM,-,1,545725,71,71,test-00071-of-00080.parquet
LA_0017,DF_E_3069532,mp3m4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,218565,28,28,test-00028-of-00080.parquet
LA_0010,DF_E_4829175,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,576949,75,75,test-00075-of-00080.parquet
TEF2,DF_E_4830135,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,577160,75,75,test-00075-of-00080.parquet
LA_0021,DF_E_4528866,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,515881,67,67,test-00067-of-00080.parquet
LA_0033,DF_E_3057779,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,216066,28,28,test-00028-of-00080.parquet
LA_0033,DF_E_2996499,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203522,26,26,test-00026-of-00080.parquet
LA_0032,DF_E_4703931,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,551482,72,72,test-00072-of-00080.parquet
TGM1,DF_E_4663457,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,543218,71,71,test-00071-of-00080.parquet
LA_0008,DF_E_4538795,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,517898,67,67,test-00067-of-00080.parquet
TEM2,DF_E_4846302,mp3m4a,vcc2020,Task1-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,MM,E,1,580431,75,75,test-00075-of-00080.parquet
TEM2,DF_E_4663366,mp3m4a,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,FM,E,1,543202,71,71,test-00071-of-00080.parquet
LA_0036,DF_E_3049341,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214324,28,28,test-00028-of-00080.parquet
LA_0003,DF_E_3048726,high_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,214195,28,28,test-00028-of-00080.parquet
LA_0032,DF_E_4544232,nocodec,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,518958,67,67,test-00067-of-00080.parquet
TGM1,DF_E_4719097,nocodec,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,FM,G,1,554595,72,72,test-00072-of-00080.parquet
LA_0042,DF_E_3067288,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,218068,28,28,test-00028-of-00080.parquet
TFM1,DF_E_4532456,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,516584,67,67,test-00067-of-00080.parquet
LA_0044,DF_E_3075781,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,219773,28,28,test-00028-of-00080.parquet
LA_0039,DF_E_2986976,high_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,201464,26,26,test-00026-of-00080.parquet
VCC2TM1,DF_E_3001968,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,204645,26,26,test-00026-of-00080.parquet
LA_0005,DF_E_4842522,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579686,75,75,test-00075-of-00080.parquet
LA_0036,DF_E_4694270,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,549494,71,71,test-00071-of-00080.parquet
TFM1,DF_E_4529150,oggm4a,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FM,F,1,515945,67,67,test-00067-of-00080.parquet
TGM1,DF_E_3085964,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,221790,28,28,test-00028-of-00080.parquet
TFF1,DF_E_4845229,oggm4a,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FF,F,1,580236,75,75,test-00075-of-00080.parquet
TEM1,DF_E_3053135,low_m4a,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,MM,E,1,215100,28,28,test-00028-of-00080.parquet
TMF1,DF_E_4707286,low_m4a,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FF,M,1,552143,72,72,test-00072-of-00080.parquet
TGM1,DF_E_4715253,nocodec,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,FM,G,1,553777,72,72,test-00072-of-00080.parquet
LA_0019,DF_E_4713003,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,553308,72,72,test-00072-of-00080.parquet
LA_0029,DF_E_4522288,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,514494,67,67,test-00067-of-00080.parquet
VCC2TF2,DF_E_2990285,high_ogg,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,MF,-,1,202160,26,26,test-00026-of-00080.parquet
VCC2SM4,DF_E_3067791,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,218188,28,28,test-00028-of-00080.parquet
VCC2SM1,DF_E_3083260,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,221250,28,28,test-00028-of-00080.parquet
LA_0013,DF_E_3085828,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,221763,28,28,test-00028-of-00080.parquet
LA_0005,DF_E_4705840,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,551869,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_4838488,high_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MF,-,1,578829,75,75,test-00075-of-00080.parquet
LA_0036,DF_E_4702429,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,551169,72,72,test-00072-of-00080.parquet
TMM1,DF_E_2998089,oggm4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MM,M,1,203865,26,26,test-00026-of-00080.parquet
VCC2TF1,DF_E_4545735,high_ogg,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FF,-,1,519252,67,67,test-00067-of-00080.parquet
TEF2,DF_E_4814804,low_ogg,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,FF,E,1,573955,75,75,test-00075-of-00080.parquet
VCC2TM2,DF_E_4517035,high_m4a,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MM,-,1,513480,67,67,test-00067-of-00080.parquet
TEM1,DF_E_4836185,nocodec,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,FM,E,1,578366,75,75,test-00075-of-00080.parquet
TMM1,DF_E_3083540,high_m4a,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FM,M,1,221309,28,28,test-00028-of-00080.parquet
TMF1,DF_E_2992130,low_m4a,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,FF,M,1,202560,26,26,test-00026-of-00080.parquet
VCC2TF1,DF_E_4720405,low_m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MF,-,1,554872,72,72,test-00072-of-00080.parquet
VCC2TM1,DF_E_4724417,high_mp3,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FM,-,1,555660,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_4691432,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,548941,71,71,test-00071-of-00080.parquet
TEM2,DF_E_3063256,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,217227,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_3055348,high_m4a,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,MF,-,1,215551,28,28,test-00028-of-00080.parquet
LA_0017,DF_E_4728142,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,556444,72,72,test-00072-of-00080.parquet
TMF1,DF_E_4540548,nocodec,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FF,M,1,518239,67,67,test-00067-of-00080.parquet
LA_0014,DF_E_4702094,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,551104,72,72,test-00072-of-00080.parquet
VCC2TF1,DF_E_4713139,oggm4a,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,MF,-,1,553336,72,72,test-00072-of-00080.parquet
VCC2SF2,DF_E_4524375,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,514945,67,67,test-00067-of-00080.parquet
LA_0026,DF_E_4735910,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,557953,72,72,test-00072-of-00080.parquet
TEF1,DF_E_4524652,oggm4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FF,E,1,514997,67,67,test-00067-of-00080.parquet
LA_0029,DF_E_4673979,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,545364,71,71,test-00071-of-00080.parquet
VCC2TF2,DF_E_2982751,low_ogg,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MF,-,1,200614,26,26,test-00026-of-00080.parquet
VCC2SF3,DF_E_3003096,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,204869,26,26,test-00026-of-00080.parquet
VCC2TM2,DF_E_4700291,low_mp3,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MM,-,1,550730,72,72,test-00072-of-00080.parquet
TGF1,DF_E_4678270,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,546257,71,71,test-00071-of-00080.parquet
VCC2TM1,DF_E_4828982,high_mp3,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,FM,-,1,576910,75,75,test-00075-of-00080.parquet
LA_0009,DF_E_2999144,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,204093,26,26,test-00026-of-00080.parquet
LA_0023,DF_E_3065704,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,217755,28,28,test-00028-of-00080.parquet
VCC2TM1,DF_E_2975868,low_m4a,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,MM,-,1,199224,26,26,test-00026-of-00080.parquet
LA_0043,DF_E_4696749,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550011,71,71,test-00071-of-00080.parquet
LA_0027,DF_E_4725666,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555917,72,72,test-00072-of-00080.parquet
VCC2TM1,DF_E_4731155,mp3m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MM,-,1,557029,72,72,test-00072-of-00080.parquet
LA_0039,DF_E_3062188,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,217012,28,28,test-00028-of-00080.parquet
TMM1,DF_E_4542399,high_ogg,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,FM,M,1,518591,67,67,test-00067-of-00080.parquet
TEF2,DF_E_4707274,high_m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MF,E,1,552140,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_4834451,low_m4a,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,FF,-,1,578037,75,75,test-00075-of-00080.parquet
TGM1,DF_E_4693126,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,549273,71,71,test-00071-of-00080.parquet
LA_0028,DF_E_4526773,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,515433,67,67,test-00067-of-00080.parquet
VCC2TF2,DF_E_4708868,high_ogg,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,MF,-,1,552454,72,72,test-00072-of-00080.parquet
LA_0043,DF_E_3085869,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,221772,28,28,test-00028-of-00080.parquet
VCC2SM2,DF_E_4814646,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,573917,75,75,test-00075-of-00080.parquet
LA_0028,DF_E_2994372,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203030,26,26,test-00026-of-00080.parquet
TMF1,DF_E_4701282,nocodec,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,M,1,550938,72,72,test-00072-of-00080.parquet
TGF1,DF_E_4835677,nocodec,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,FF,G,1,578264,75,75,test-00075-of-00080.parquet
TEF2,DF_E_4676344,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,545870,71,71,test-00071-of-00080.parquet
TMF1,DF_E_4722643,low_mp3,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MF,M,1,555325,72,72,test-00072-of-00080.parquet
VCC2TF1,DF_E_3052774,mp3m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,FF,-,1,215026,28,28,test-00028-of-00080.parquet
TEM2,DF_E_4725313,low_m4a,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FM,E,1,555848,72,72,test-00072-of-00080.parquet
TEF2,DF_E_4823942,high_mp3,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,FF,E,1,575800,75,75,test-00075-of-00080.parquet
TEF2,DF_E_4710226,low_ogg,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MF,E,1,552737,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_3083171,high_m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MM,-,1,221234,28,28,test-00028-of-00080.parquet
VCC2SF2,DF_E_4549399,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,520002,67,67,test-00067-of-00080.parquet
LA_0047,DF_E_4829903,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,577109,75,75,test-00075-of-00080.parquet
TEM2,DF_E_4721938,low_mp3,vcc2020,Task1-team23,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,FM,E,1,555168,72,72,test-00072-of-00080.parquet
VCC2SF1,DF_E_4512246,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,512485,67,67,test-00067-of-00080.parquet
