speaker_id,trial_id,codec,source,attack,label,trim,subset,vocoder,field10,field11,field12,field13
VCC2TF2,DF_E_4175007,low_m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FF,-
VCC2TM2,DF_E_4213797,low_m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FM,-
TFF1,DF_E_2622942,high_mp3,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FF,F
VCC2TM2,DF_E_2526002,high_m4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MM,-
TEM1,DF_E_2125231,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0028,DF_E_4723699,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4438989,low_mp3,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FF,-
LA_0018,DF_E_4772287,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_4263783,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_4331720,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_2622559,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_4891523,high_m4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FM,F
VCC2TF1,DF_E_3568025,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_4129587,low_mp3,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E
TEF2,DF_E_3601449,low_mp3,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,MF,E
TFF1,DF_E_3355368,low_mp3,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,F
VCC2TF2,DF_E_4478912,low_mp3,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FF,-
TGF1,DF_E_3614011,low_ogg,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FF,G
TEM1,DF_E_3971426,high_ogg,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,MM,E
TMF1,DF_E_3625086,mp3m4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FF,M
TEF1,DF_E_4621983,mp3m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,FF,E
VCC2TF1,DF_E_3711271,high_ogg,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,MF,-
VCC2TF2,DF_E_2591767,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_2923408,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_3967566,high_mp3,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,M
VCC2SM3,DF_E_4882545,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_4086913,high_ogg,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,FM,E
LA_0002,DF_E_2140481,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2649433,low_mp3,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MM,-
VCC2TF2,DF_E_2161006,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_4548974,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_3693799,high_mp3,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,FM,-
LA_0043,DF_E_4696749,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_2067109,mp3m4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FF,F
TEM1,DF_E_4302858,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_4566910,high_mp3,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MF,M
VCC2TM2,DF_E_4061030,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4284888,mp3m4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FF,-
VCC2SM4,DF_E_3598436,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_4810797,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2483212,high_m4a,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FM,-
VCC2SF1,DF_E_4699263,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0010,DF_E_3807718,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_3493004,oggm4a,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MM,-
LA_0013,DF_E_3290105,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4657747,low_mp3,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,FF,-
TEM1,DF_E_3208927,low_mp3,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MM,E
TGM1,DF_E_2242939,low_ogg,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FM,G
SEF1,DF_E_3376110,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM2,DF_E_4735124,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_4418644,high_mp3,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MM,E
TEM1,DF_E_4672197,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0044,DF_E_4697921,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0022,DF_E_4689415,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_2789600,oggm4a,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,FM,E
VCC2TF2,DF_E_3675757,high_mp3,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FF,-
VCC2SF1,DF_E_3005360,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_3116372,low_m4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,FF,G
LA_0044,DF_E_3155557,oggm4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TGF1,DF_E_2210345,high_m4a,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FF,G
TMF1,DF_E_3343427,high_mp3,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,MF,M
TMF1,DF_E_3421222,nocodec,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,M
VCC2TF1,DF_E_2260899,oggm4a,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,MF,-
LA_0004,DF_E_2200188,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_3300594,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_4988789,high_mp3,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,M
TEM2,DF_E_4154237,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2470731,high_mp3,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,MF,-
VCC2TM2,DF_E_2295129,low_m4a,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MM,-
TEF2,DF_E_2403790,nocodec,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,MF,E
TEM2,DF_E_3585130,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEM2,DF_E_2581700,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_3415890,low_m4a,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,FF,E
TEM2,DF_E_4596901,high_mp3,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FM,E
LA_0044,DF_E_2723085,high_ogg,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-
LA_0003,DF_E_4537775,low_ogg,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-
LA_0003,DF_E_2871614,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_4662125,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_2619569,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_3453059,high_m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MF,E
VCC2TF2,DF_E_3780845,high_m4a,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MF,-
LA_0023,DF_E_4490803,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF3,DF_E_3488502,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM1,DF_E_4489396,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0044,DF_E_2260291,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0002,DF_E_3892754,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0043,DF_E_4639062,oggm4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM2,DF_E_3958602,low_ogg,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FM,-
VCC2TF2,DF_E_3882280,high_mp3,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,MF,-
TEF2,DF_E_3531660,low_mp3,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,MF,E
TEF1,DF_E_3881358,low_m4a,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,MF,E
TEF1,DF_E_2518188,low_ogg,vcc2020,Task1-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,FF,E
LA_0063,DF_E_4863469,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_3858861,high_mp3,vcc2018,SPO-N12,spoof,notrim,eval,traditional_vocoder,SPO,N12,MF,-
TEF2,DF_E_3179237,high_m4a,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,FF,E
TEF2,DF_E_2907293,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4187772,low_mp3,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,FF,-
VCC2SM4,DF_E_2610152,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0003,DF_E_4784197,high_mp3,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TEF2,DF_E_4577986,high_mp3,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,FF,E
LA_0040,DF_E_3698444,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEM2,DF_E_2312148,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_2177527,high_m4a,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MF,-
VCC2TM2,DF_E_3910391,low_m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MM,-
TGM1,DF_E_2391142,nocodec,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,FM,G
VCC2TF1,DF_E_2817334,low_mp3,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,FF,-
TMM1,DF_E_3084673,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0005,DF_E_3418267,mp3m4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-
LA_0016,DF_E_2155794,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4031776,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0021,DF_E_3591607,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF4,DF_E_4347155,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0010,DF_E_4817597,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0023,DF_E_3532038,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_2162399,low_ogg,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,M
LA_0015,DF_E_4026723,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0028,DF_E_4985359,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_4683203,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_3330238,high_m4a,vcc2020,Task1-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team20,FM,E
LA_0007,DF_E_4995070,mp3m4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TEM2,DF_E_2664176,low_m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MM,E
LA_0036,DF_E_3378488,low_m4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
LA_0028,DF_E_4960342,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM2,DF_E_2557466,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_4586217,high_ogg,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FF,E
VCC2SM4,DF_E_2853285,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_3294952,low_mp3,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FM,-
TFM1,DF_E_3955725,nocodec,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MM,F
VCC2TF2,DF_E_3503338,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_4762486,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_3626066,oggm4a,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FM,-
VCC2SF1,DF_E_4467674,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_3220797,oggm4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FF,G
TMM1,DF_E_2434791,low_mp3,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FM,M
LA_0022,DF_E_2675497,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_4682154,low_ogg,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MF,F
LA_0036,DF_E_4966913,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0039,DF_E_2829251,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF1,DF_E_4018633,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_3890837,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0003,DF_E_4343037,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0040,DF_E_4457503,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_4649771,nocodec,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MF,F
TEF1,DF_E_2995996,low_ogg,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,MF,E
VCC2TM2,DF_E_3293426,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM4,DF_E_4289938,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2986814,high_m4a,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,MM,-
VCC2SM1,DF_E_2873406,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2903112,low_ogg,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,MM,-
VCC2SM3,DF_E_3685510,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_3244227,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0046,DF_E_4567119,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_3190269,oggm4a,vcc2020,Task1-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,MM,E
VCC2SF4,DF_E_4133199,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEF2,DF_E_3883212,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_3975090,oggm4a,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,MM,E
TEF2,DF_E_2889296,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM2,DF_E_3388506,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_4745573,low_mp3,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,FM,E
VCC2TF1,DF_E_2231823,oggm4a,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,MF,-
LA_0043,DF_E_4287987,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEF1,DF_E_4950114,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2666584,high_ogg,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FM,-
TEF1,DF_E_3653941,high_ogg,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MF,E
VCC2SF4,DF_E_2213931,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_3380690,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF1,DF_E_3300632,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_2132791,high_m4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,FM,G
TEM1,DF_E_4862640,high_mp3,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,MM,E
VCC2TM2,DF_E_3241909,mp3m4a,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,FM,-
LA_0002,DF_E_2875579,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_4505011,mp3m4a,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FM,E
VCC2TM1,DF_E_3063737,nocodec,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,FM,-
LA_0022,DF_E_3957824,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_3054860,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_4770952,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0033,DF_E_2524724,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4607085,low_ogg,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MF,-
LA_0044,DF_E_2036280,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_3288797,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2842987,nocodec,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,FM,-
VCC2TF1,DF_E_4472758,high_m4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MF,-
VCC2SM4,DF_E_4973087,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_2969474,low_m4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FF,G
TEF2,DF_E_3590101,high_m4a,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,FF,E
LA_0045,DF_E_4479394,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_3738384,mp3m4a,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,F
LA_0057,DF_E_4644250,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4841634,high_ogg,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FF,-
TEM1,DF_E_4902034,high_mp3,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,FM,E
TGM1,DF_E_4070039,low_mp3,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,FM,G
TEF2,DF_E_2594612,oggm4a,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FF,E
LA_0042,DF_E_3248862,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_2932125,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_3249877,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0036,DF_E_4780476,high_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TGF1,DF_E_2138695,high_ogg,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,FF,G
VCC2TF2,DF_E_4687802,mp3m4a,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MF,-
LA_0043,DF_E_2269166,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0041,DF_E_3380763,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_2264870,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0010,DF_E_3265541,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0047,DF_E_3898067,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_2602137,high_ogg,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,MF,-
LA_0034,DF_E_4547006,low_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
VCC2TF1,DF_E_3031295,high_m4a,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,MF,-
TEF1,DF_E_2130858,oggm4a,vcc2020,Task1-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team20,FF,E
VCC2TM2,DF_E_2016856,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_3678878,high_m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FF,-
VCC2TM1,DF_E_3471270,high_m4a,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,MM,-
TGM1,DF_E_4525938,high_m4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FM,G
TMM1,DF_E_2242401,oggm4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FM,M
TFF1,DF_E_4511329,high_ogg,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,F
LA_0018,DF_E_2796522,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_4641242,nocodec,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,MF,M
LA_0014,DF_E_4344896,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_4360534,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_3422476,high_m4a,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FF,-
TEF2,DF_E_3569483,mp3m4a,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,FF,E
VCC2TF1,DF_E_2372721,oggm4a,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MF,-
VCC2TF1,DF_E_2386560,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM4,DF_E_3811706,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0039,DF_E_4450784,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_3062510,high_mp3,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MF,-
TGM1,DF_E_4072138,high_ogg,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FM,G
